"index","Login Timestamp","User ID","Round-Trip Time [ms]","IP Address","Country","Region","City","ASN","User Agent String","Browser Name and Version","OS Name and Version","Device Type","Login Successful","Is Attack IP","Is Account Takeover"
"4012","3317.0","4.24196E+18","","80.203.234.194","NO","Oslo County","Oslo","15659","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.17.19.92 Safari/537.36","Chrome 69.0.3497.17.19","Mac OS X 10.14.6","desktop","TRUE","FALSE","FALSE"
"4013","3317.1","-4.32448E+18","","92.220.187.85","NO","Vestfold og Telemark","Notodden","29695","Mozilla/5.0  (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko Chrome/90.0.4411.0 Safari/537.36 variation/9157","Chrome 90.0.4411","Mac OS X 10.14.6","desktop","FALSE","FALSE","FALSE"
"4014","3317.6","5.31936E+18","","170.39.76.199","US","-","-","393398","Mozilla/5.0  (Linux; Android 4.1; Galaxy Nexus Build/JRN84D) AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/85.0.4183.81 Mobile Safari/537.36 Hawk/QuickBrowser/4.23.4.1971","Chrome Mobile WebView 85.0.4183","Android 4.1","mobile","TRUE","FALSE","FALSE"
"4015","3318.5","-4.07123E+16","","176.107.156.10","PL","Mazovia","Warsaw","205727","Mozilla/5.0  (iPad; CPU OS 8_2 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1","Android 2.3.6","iOS 8.2","mobile","TRUE","FALSE","FALSE"
"4016","3318.9","-4.32448E+18","","170.39.77.121","US","-","-","393398","Mozilla/5.0  (Linux; Android 4.1; Galaxy Nexus Build/JRN84D) Build/MPJ24.139-23.4 AppleWebKit/537.36 (KHTML, like Gecko Chrome/49.0.2623.91 Mobile Safari/537.36","Chrome Mobile 49.0.2623","Android 4.1","mobile","FALSE","FALSE","FALSE"
"4017","3319.0","7.14807E+18","","84.208.74.125","NO","Viken","Nesodden","41164","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.17.19.92 Safari/537.36","Chrome 69.0.3497.17.19","Mac OS X 10.14.6","desktop","TRUE","FALSE","FALSE"
"4018","3319.0","-3.877E+18","","87.248.11.229","NO","Innlandet","Elverum","29492","Mozilla/5.0  (iPad; CPU OS 7_1 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/277457","Android 2.3.3.2672","iOS 7.1","mobile","TRUE","FALSE","FALSE"
"4019","3319.0","8.97345E+18","","176.107.151.148","PL","Mazovia","Warsaw","205727","Mozilla/5.0  (iPhone; CPU iPhone OS 14_2_1 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1971.138 Mobile Safari/537.36 PHX/5.6","Chrome Mobile 81.0.4044.1971","iOS 14.2.1","mobile","TRUE","FALSE","FALSE"
"4020","3319.8","7.51092E+18","","51.174.253.237","NO","Viken","Drammen","29695","Mozilla/5.0  (iPad; CPU OS 7_1 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/277457","Android 2.3.3.2672","iOS 7.1","mobile","TRUE","FALSE","FALSE"
"4021","3319.9","-6.08712E+18","","10.0.77.18","NO","-","-","29695","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.17.19.92 Safari/537.36","Chrome 69.0.3497.17.19","Mac OS X 10.14.6","desktop","TRUE","FALSE","FALSE"
"4022","3320.4","5.25541E+17","","158.149.69.71","NO","-","-","29492","Mozilla/5.0  (compatible; MSIE 9.0; Windows Phone OS 7.5; Trident/5.0; IEMobile/9.0; ZTE; Tania) power AppleWebKit/537.36 (KHTML, like Gecko Chrome/78.0.3904.96 Mobile Safari/537.36","Chrome Mobile 78.0.3904","Windows Phone 7.5","mobile","TRUE","FALSE","FALSE"
"4023","3320.5","2.49314E+17","","139.164.198.217","NO","-","-","29695","Mozilla/5.0  (iPad; CPU OS 7_1 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/277457","Android 2.3.3.2672","iOS 7.1","mobile","FALSE","FALSE","FALSE"
"4024","3321.4","-6.082E+18","","217.30.64.18","CZ","Hlavni mesto Praha","Prague","48574","Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) Gecko/20150101 Firefox/20.0.0.1618 (Chrome variation/193360","Firefox 20.0.0.1618","iOS 11.2.6","mobile","TRUE","FALSE","FALSE"
"4025","3322.2","5.36367E+18","","10.2.59.169","BR","ParaÃ­ba","Aracagi","500194","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.17.19.92 Safari/537.36","Chrome 69.0.3497.17.19","Mac OS X 10.14.6","desktop","TRUE","FALSE","FALSE"
"4026","3322.3","-4.32448E+18","","79.161.206.192","NO","Viken","Drammen","29695","Mozilla/5.0  (X11; CrOS x86_64 13505.73.0) AppleWebKit/537.36 (KHTML, like Gecko Chrome/72.0.3626.56.121 Safari/537.36","Chrome 72.0.3626.56","Chrome OS 13505.73.0","desktop","FALSE","FALSE","FALSE"
"4027","3322.6","-4.32448E+18","","92.220.135.187","NO","Vestland","Stord","29695","Mozilla/5.0  (Linux; U; Android 2.2) Build/OPPS28.85-13-4; wv AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/85.0.4183.101 Mobile Safari/537.36","Chrome Mobile WebView 85.0.4183","Android 2.2","mobile","FALSE","FALSE","FALSE"
"4028","3324.3","5.49765E+18","","170.39.76.245","US","-","-","393398","Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) play Build/PPPS29.55-35-18-7; wv AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/85.0.4183.127 Mobile Safari/537.36","Chrome Mobile WebView 85.0.4183","iOS 11.2.6","mobile","TRUE","FALSE","FALSE"
"4029","3324.4","-7.14088E+18","499","10.0.69.56","NO","Oslo County","Oslo","29695","Mozilla/5.0  (iPad; CPU OS 7_1 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/277457","Android 2.3.3.2672","iOS 7.1","mobile","FALSE","FALSE","FALSE"
"4030","3325.3","4.70196E+18","","92.221.197.89","NO","Vestland","Bergen","29695","Mozilla/5.0  (X11; CrOS armv7l 12105.100.0) AppleWebKit/537.36 (KHTML, like Gecko Chrome/69.0.3497.17.19.128 Safari/537.36 (Ecosia android@69.0.3497.17.19.128","Chrome 69.0.3497.17.19","Chrome OS 12105.100.0","desktop","TRUE","FALSE","FALSE"
"4031","3325.9","-7.77834E+18","","95.169.34.14","NO","Innlandet","Hamar","29492","Mozilla/5.0  (iPad; CPU OS 7_1 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/277457","Android 2.3.3.2672","iOS 7.1","mobile","TRUE","FALSE","FALSE"
"4032","3326.4","-4.32448E+18","","85.234.149.182","GB","-","-","29550","Mozilla/5.0  (Android 6.0.99; Tablet; https://github.com/das-group/rba-dataset) Plus AppleWebKit/537.36 (KHTML, like Gecko Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/46.01.2.5140 variation/118470","Edge Mobile 46.1.2","Android 6.0.99","mobile","FALSE","FALSE","FALSE"
"4033","3327.1","-4.32448E+18","","139.164.121.156","BR","-","-","29695","Mozilla/5.0  (Linux; U; Android 2.2) AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/85.0.4183.127 Mobile Safari/537.36Snapchat11.2.0.68 (BLA-L29; Android 10#10.0.0.159C432#29; gzip","Chrome Mobile WebView 85.0.4183","Android 2.2","mobile","FALSE","FALSE","FALSE"
"4034","3328.1","-4.32448E+18","","170.39.76.236","US","-","-","393398","Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1943.138 Mobile Safari/537.36 OPT/2.2","Chrome Mobile 81.0.4044.1943","iOS 11.2.6","mobile","FALSE","FALSE","FALSE"
"4035","3328.1","2.84807E+18","","152.93.214.183","NO","Rogaland","Sola","29695","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.17.19.92 Safari/537.36","Chrome 69.0.3497.17.19","Mac OS X 10.14.6","desktop","TRUE","FALSE","FALSE"
"4036","3328.5","-4.32448E+18","","176.107.147.228","PL","Mazovia","Warsaw","205727","Mozilla/5.0  (Android 6.0.99; Tablet; https://github.com/das-group/rba-dataset) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1954.111 Mobile Safari/537.36 OPT/2.5","Chrome Mobile 81.0.4044.1954","Android 6.0.99","mobile","FALSE","FALSE","FALSE"
"4037","3328.9","7.48097E+17","","78.91.58.182","NO","-","-","224","Mozilla/5.0 (X11; CrOS aarch64 11316.123.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.56.97 Safari/537.36","Chrome 72.0.3626.56","Chrome OS 11316.123.0","desktop","TRUE","FALSE","FALSE"
"4038","3329.6","-4.32448E+18","","10.0.11.247","PL","ÅÃ³dÅº Voivodeship","Lodz","500852","Mozilla/5.0  (Linux; Android 4.1; Galaxy Nexus Build/JRN84D) Build/NDQS26.69-23-2-3; wv AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/85.0.4183.81 Mobile Safari/537.36","Chrome Mobile WebView 85.0.4183","Android 4.1","mobile","FALSE","TRUE","FALSE"
"4039","3329.9","-4.32448E+18","","10.0.3.172","CL","-","-","500039","Mozilla/5.0 (Linux; Android 12.0; Build/iris505) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.2265.0 Mobile Safari/537.36","Chrome Mobile WebView 30.0.0.2265","Android 12.0","mobile","FALSE","TRUE","FALSE"
"4040","3330.4","-5.42139E+18","","170.39.79.186","US","-","-","393398","Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/80.0.3987.162 Mobile Safari/537.36 PHX/5.4","Chrome Mobile 80.0.3987","iOS 11.2.6","mobile","FALSE","FALSE","FALSE"
"4041","3331.3","-4.32448E+18","1599","37.191.193.119","NO","Oslo County","Oslo","57963","Mozilla/5.0  (iPad; CPU OS 7_1 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/277457","Android 2.3.3.2672","iOS 7.1","mobile","FALSE","FALSE","FALSE"
"4042","3331.3","-4.32448E+18","","10.0.4.29","RO","Bucuresti","Bucharest","500039","Mozilla/5.0  (Linux; Android 4.1; Galaxy Nexus Build/JRN84D) Build/NDQS26.69-23-2-3; wv AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/85.0.4183.81 Mobile Safari/537.36","Chrome Mobile WebView 85.0.4183","Android 4.1","mobile","FALSE","TRUE","FALSE"
"4043","3332.7","-4.32448E+18","","37.97.41.83","NO","-","-","29695","Mozilla/5.0  (Linux; U; Android 2.2) Gecko/20100101 Firefox/20.0.0.1618","Firefox 20.0.0.1618","Android 2.2","mobile","FALSE","FALSE","FALSE"
"4044","3333.2","-4.32448E+18","","170.39.79.112","US","-","-","393398","Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_5 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/53.0.2785.97 Mobile Safari/537.36 Start/53.0.2785.97","Chrome Mobile 53.0.2785","iOS 11.2.5","mobile","FALSE","FALSE","FALSE"
"4045","3333.3","-4.32448E+18","","10.0.4.23","RO","Bucuresti","Bucharest","500039","Mozilla/5.0  (Linux; Android 4.1; Galaxy Nexus Build/JRN84D) Build/NDQS26.69-23-2-3; wv AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/85.0.4183.81 Mobile Safari/537.36","Chrome Mobile WebView 85.0.4183","Android 4.1","mobile","FALSE","TRUE","FALSE"
"4046","3333.3","-4.32448E+18","","10.0.4.23","RO","Bucuresti","Bucharest","500039","Mozilla/5.0  (Linux; Android 4.1; Galaxy Nexus Build/JRN84D) Build/NDQS26.69-23-2-3; wv AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/85.0.4183.81 Mobile Safari/537.36","Chrome Mobile WebView 85.0.4183","Android 4.1","mobile","FALSE","TRUE","FALSE"
"4047","3333.4","-4.32448E+18","","170.39.77.201","US","-","-","393398","Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1943.138 Mobile Safari/537.36 PHX/5.8","Chrome Mobile 81.0.4044.1943","iOS 11.2.6","mobile","FALSE","FALSE","FALSE"
"4048","3333.5","-8.22738E+18","","10.0.77.188","NO","Innlandet","Lillehammer","29695","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.17.19.81 Safari/537.36","Chrome 69.0.3497.17.19","Mac OS X 10.14.6","desktop","TRUE","FALSE","FALSE"
"4049","3333.8","-5.2521E+18","","170.39.79.180","US","-","-","393398","Mozilla/5.0  (Linux; Android 4.1; Galaxy Nexus Build/JRN84D) Gecko/20100101 Firefox/20.0.0.1618","Firefox 20.0.0.1618","Android 4.1","mobile","TRUE","FALSE","FALSE"
"4050","3334.7","-4.32448E+18","","37.191.180.57","NO","Oslo County","Oslo","57963","Mozilla/5.0  (Linux; U; Android 2.2) Gecko/20100101 Firefox/20.0.0.1618","Firefox 20.0.0.1618","Android 2.2","mobile","FALSE","FALSE","FALSE"
"4051","3334.9","9.03942E+18","","10.0.76.168","NO","Oslo County","Oslo","29695","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.17.19.92 Safari/537.36","Chrome 69.0.3497.17.19","Mac OS X 10.14.6","desktop","TRUE","FALSE","FALSE"
"4052","3335.3","-4.32448E+18","","109.247.24.240","NO","Agder","Flekkefjord","29695","Mozilla/5.0  (X11; CrOS armv7l 12105.100.0) AppleWebKit/537.36 (KHTML, like Gecko Chrome/72.0.3626.105 Safari/537.36","Chrome 72.0.3626","Chrome OS 12105.100.0","desktop","FALSE","FALSE","FALSE"
"4053","3335.5","-4.32448E+18","","139.164.121.156","BR","-","-","29695","Mozilla/5.0  (Linux; U; Android 2.2) AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/85.0.4183.127 Mobile Safari/537.36Snapchat11.2.0.68 (BLA-L29; Android 10#10.0.0.159C432#29; gzip","Chrome Mobile WebView 85.0.4183","Android 2.2","mobile","FALSE","FALSE","FALSE"
"4054","3336.8","5.57605E+18","","91.220.196.151","NO","-","-","50304","Mozilla/5.0  (iPad; CPU OS 7_1 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/277457","Android 2.3.3.2672","iOS 7.1","mobile","FALSE","FALSE","FALSE"
"4055","3337.3","-4.32448E+18","","177.136.80.150","BR","-","-","262589","Mozilla/5.0  (iPad; CPU OS 7_1 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/277457","Android 2.3.3.2672","iOS 7.1","mobile","FALSE","FALSE","FALSE"
"4056","3338.0","-4.32448E+18","","201.94.196.90","BR","Parana","Londrina","22689","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.67 Safari/537.36 Edg/87.0.664.52","Edge 87.0.664","Mac OS X 10.14.6","desktop","FALSE","FALSE","FALSE"
"4057","3338.1","-5.2521E+18","","170.39.79.180","US","-","-","393398","Mozilla/5.0  (Linux; Android 4.1; Galaxy Nexus Build/JRN84D) Gecko/20100101 Firefox/20.0.0.1618","Firefox 20.0.0.1618","Android 4.1","mobile","FALSE","FALSE","FALSE"
"4058","3338.2","4.86092E+18","","185.82.201.217","AU","-","-","60117","Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/80.0.3987.119 Mobile Safari/537.36 Hawk/QuickBrowser/2.9.14.860","Chrome Mobile WebView 80.0.3987","iOS 11.2.6","mobile","TRUE","FALSE","FALSE"
"4059","3338.3","1.97575E+18","","10.2.69.14","NO","Oslo County","Oslo","29607","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.82.109 Safari/537.36","Chrome 72.0.3626.82","Mac OS X 10.14.6","desktop","TRUE","FALSE","FALSE"
"4060","3338.5","-8.77531E+18","","92.220.11.214","BR","-","-","29695","Mozilla/5.0  (X11; CrOS armv7l 12105.100.0) AppleWebKit/537.36 (KHTML, like Gecko Chrome/72.0.3626.105 Safari/537.36","Chrome 72.0.3626","Chrome OS 12105.100.0","desktop","TRUE","FALSE","FALSE"
"4061","3339.4","-4.32448E+18","","213.229.75.164","GB","-","-","29550","Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) Plus Build/NMA26.42-169; wv AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/85.0.4183.101 Mobile Safari/537.36 variation/189109","Chrome Mobile WebView 85.0.4183","iOS 11.2.6","mobile","FALSE","FALSE","FALSE"
"4062","3339.6","4.41207E+17","","81.167.106.244","NO","Nordland","SvolvÃ¦r","29695","Mozilla/5.0  (iPad; CPU OS 7_1 like Mac OS X) AppleWebKit/523.10 (KHTML, like Gecko Version/4.0 Mobile Safari/523.10 variation/294272","Android 2.0.0.2442","iOS 7.1","tablet","FALSE","FALSE","FALSE"
"4063","3339.6","2.46983E+18","","158.248.31.102","NO","MÃ¸re og Romsdal","Ã…lesund","29695","Mozilla/5.0  (iPhone; CPU iPhone OS 13_4 like Mac OS X) Gecko/20100101 Firefox/20.0.0.1673","Firefox 20.0.0.1673","iOS 13.4","mobile","TRUE","FALSE","FALSE"
"4064","3340.5","3.48814E+18","","170.39.77.22","US","-","-","393398","Mozilla/5.0  (Linux; Android 4.1; Galaxy Nexus Build/JRN84D) Plus Build/NCR26.58-44; wv AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/81.0.4044.138 Mobile Safari/537.36","Chrome Mobile WebView 81.0.4044","Android 4.1","mobile","TRUE","FALSE","FALSE"
"4065","3341.1","-4.32448E+18","","10.0.77.173","NO","-","-","29695","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.17.19.92 Safari/537.36","Chrome 69.0.3497.17.19","Mac OS X 10.14.6","desktop","FALSE","FALSE","FALSE"
"4066","3341.3","3.20656E+18","","139.164.168.204","NO","-","-","29695","Mozilla/5.0  (iPhone; CPU iPhone OS 13_5_1 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/69.0.3497.17.19.32 Safari/537.36","Chrome 69.0.3497.17.19","iOS 13.5.1","tablet","TRUE","FALSE","FALSE"
"4067","3341.6","-4.32448E+18","","45.149.226.76","AU","-","-","3949","Mozilla/5.0  (Mobile; LYF/F220B/LYF-F220B-003-01-45-051119;Android; https://github.com/das-group/rba-dataset) AppleWebKit/537.36 (KHTML, like Gecko Chrome/71.0.3578.2896.2897.45 Mobile Safari/537.36","Chrome Mobile 71.0.3578.2896.2897","KaiOS 2.5","mobile","FALSE","FALSE","FALSE"
"4068","3341.9","-4.32448E+18","","176.107.151.148","PL","Mazovia","Warsaw","205727","Mozilla/5.0  (iPhone; CPU iPhone OS 14_2_1 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1971.138 Mobile Safari/537.36 PHX/5.6","Chrome Mobile 81.0.4044.1971","iOS 14.2.1","mobile","FALSE","FALSE","FALSE"
"4069","3341.9","-4.32448E+18","","185.45.192.9","AU","-","-","60117","Mozilla/5.0  (Linux; U; Android 2.2) Gecko/20081407 Firefox/20.0.0.1722","Firefox 20.0.0.1722","Android 2.2","mobile","FALSE","FALSE","FALSE"
"4070","3342.0","6.95473E+18","","23.137.224.63","US","-","-","393398","Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/85.0.4183.101 Mobile Safari/537.36Snapchat11.0.6.82 (SM-A520F; Android 8.0.0#A520FXXSFCTG8#26; gzip","Chrome Mobile WebView 85.0.4183","iOS 11.2.6","mobile","FALSE","FALSE","FALSE"
"4071","3343.5","-4.32448E+18","","185.183.36.57","PL","Greater Poland","Wolsztyn","206559","Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/85.0.4183.81 Mobile Safari/537.36; ZapyaWebView/1.0.0","Chrome Mobile WebView 85.0.4183","iOS 11.2.6","mobile","FALSE","FALSE","FALSE"
"4072","3343.9","-4.32448E+18","","170.39.76.44","US","-","-","393398","Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/48.0.2564.95 Mobile Safari/537.36 variation/147827","Chrome Mobile 48.0.2564","iOS 11.2.6","mobile","FALSE","FALSE","FALSE"
"4073","3344.1","5.13804E+18","452","79.161.80.39","NO","Oslo County","Oslo","29695","Mozilla/5.0  (iPad; CPU OS 8_2 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1","Android 2.3.6","iOS 8.2","mobile","FALSE","FALSE","FALSE"
"4074","3344.2","-4.32448E+18","","170.39.79.233","US","-","-","393398","Mozilla/5.0  (Linux; Android 4.1; Galaxy Nexus Build/JRN84D) AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/85.0.4183.127 Mobile Safari/537.36 SamsungBrowser/CrossApp/0.1.90","Chrome Mobile WebView 85.0.4183","Android 4.1","mobile","FALSE","FALSE","FALSE"
"4075","3344.8","-4.32448E+18","","69.60.120.216","US","Florida","Miami","15083","Mozilla/5.0  (iPhone; CPU iPhone OS 14_2_1 like Mac OS X) Build/NPQS26.69-64-10; wv AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/85.0.4183.101 Mobile Safari/537.36","Chrome Mobile WebView 85.0.4183","iOS 14.2.1","mobile","FALSE","FALSE","FALSE"
"4076","3345.1","-4.32448E+18","","95.164.130.209","US","Wyoming","Cheyenne","54903","Mozilla/5.0  (Linux; Android 4.1; Galaxy Nexus Build/JRN84D) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.2004.62 Mobile Safari/537.36","Chrome Mobile 81.0.4044.2004","Android 4.1","mobile","FALSE","FALSE","FALSE"
"4077","3345.5","-9.58058E+17","","10.0.77.173","NO","-","-","29695","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.17.19.92 Safari/537.36","Chrome 69.0.3497.17.19","Mac OS X 10.14.6","desktop","TRUE","FALSE","FALSE"
"4078","3347.9","-4.32448E+18","","176.107.156.10","PL","Mazovia","Warsaw","205727","Mozilla/5.0  (iPad; CPU OS 8_2 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1","Android 2.3.6","iOS 8.2","mobile","FALSE","FALSE","FALSE"
"4079","3348.4","-4.32448E+18","","23.137.224.176","US","-","-","393398","Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) Build/NMA26.42-157; wv AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/81.0.4044.138 Mobile Safari/537.36","Chrome Mobile WebView 81.0.4044","iOS 11.2.6","mobile","FALSE","FALSE","FALSE"
"4080","3348.9","1.92242E+18","","91.221.131.178","NO","-","-","49788","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.17.19.92 Safari/537.36","Chrome 69.0.3497.17.19","Mac OS X 10.14.6","desktop","FALSE","FALSE","FALSE"
"4081","3349.0","8.94791E+18","","80.203.169.213","NO","-","-","15659","Mozilla/5.0 (X11; CrOS aarch64 11316.123.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.56.97 Safari/537.36","Chrome 72.0.3626.56","Chrome OS 11316.123.0","desktop","TRUE","FALSE","FALSE"
"4082","3349.1","-4.32448E+18","","185.45.192.9","AU","-","-","60117","Mozilla/5.0  (Linux; U; Android 2.2) Gecko/20081407 Firefox/20.0.0.1722","Firefox 20.0.0.1722","Android 2.2","mobile","FALSE","FALSE","FALSE"
"4083","3351.3","8.06549E+18","1196","10.1.17.185","NO","Oslo County","Oslo","207674","Mozilla/5.0  (iPad; CPU OS 7_1 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/277457","Android 2.3.3.2672","iOS 7.1","mobile","TRUE","FALSE","FALSE"
"4084","3351.4","-4.17864E+18","","92.221.38.248","NO","Rogaland","Stavanger","29695","Mozilla/5.0  (iPad; CPU OS 7_1 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/277457","Android 2.3.3.2672","iOS 7.1","mobile","FALSE","FALSE","FALSE"
"4085","3351.6","6.95473E+18","","23.137.224.63","US","-","-","393398","Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/85.0.4183.101 Mobile Safari/537.36Snapchat11.0.6.82 (SM-A520F; Android 8.0.0#A520FXXSFCTG8#26; gzip","Chrome Mobile WebView 85.0.4183","iOS 11.2.6","mobile","FALSE","FALSE","FALSE"
"4086","3351.8","-4.32448E+18","","38.135.39.233","US","-","-","393398","Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1943.117 Mobile Safari/537.36,gzip(gfe,gzip(gfe","Chrome Mobile 81.0.4044.1943","iOS 11.2.6","mobile","FALSE","TRUE","FALSE"
"4087","3352.5","-5.96472E+18","","10.1.30.130","NO","Oslo County","Oslo","201577","Mozilla/5.0  (X11; CrOS armv7l 5978.98.0) AppleWebKit/537.36 (KHTML, like Gecko Chrome/90.0.4411.0 Safari/537.36","Chrome 90.0.4411","Chrome OS 5978.98.0","desktop","TRUE","FALSE","FALSE"
"4088","3353.1","-4.32448E+18","","66.248.237.185","US","-","-","393398","Mozilla/5.0  (Linux; Android 4.1; Galaxy Nexus Build/JRN84D) Build/NPQS26.69-41-3; wv AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/81.0.4044.96 Mobile Safari/537.36","Chrome Mobile WebView 81.0.4044","Android 4.1","mobile","FALSE","TRUE","FALSE"
"4089","3353.8","2.08644E+18","","170.39.79.180","US","-","-","393398","Mozilla/5.0  (Linux; Android 4.1; Galaxy Nexus Build/JRN84D) Gecko/20100101 Firefox/20.0.0.1618","Firefox 20.0.0.1618","Android 4.1","mobile","FALSE","FALSE","FALSE"
